"","Country","Hotels","Date"
"2867","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-23"
"2868","Egypt","253","2017-JAN-23"
"2869","Peru","1493","2017-JAN-23"
"2870","Malta","110","2017-JAN-23"
"2871","Seychelles","51","2017-JAN-23"
"2872","Anguilla","6","2017-JAN-23"
"2873","Sri Lanka","1621","2017-JAN-23"
"2874","Sweden","1252","2017-JAN-23"
"2875","Malaysia","2138","2017-JAN-23"
"2876","Greenland","10","2017-JAN-23"
"2877","Portugal","1518","2017-JAN-23"
"2878","Nigeria","589","2017-JAN-23"
"2879","Dominica","16","2017-JAN-23"
"2880","Switzerland","2753","2017-JAN-23"
"2881","El Salvador","116","2017-JAN-23"
"2882","Nicaragua","291","2017-JAN-23"
"2883","Guatemala","352","2017-JAN-23"
"2884","Samoa","19","2017-JAN-23"
"2885","Denmark","574","2017-JAN-23"
"2886","China","25022","2017-JAN-23"
"2887","Finland","583","2017-JAN-23"
"2888","Turkey","6838","2017-JAN-23"
"2889","Taiwan","1168","2017-JAN-23"
"2890","Honduras","230","2017-JAN-23"
"2891","South Africa","757","2017-JAN-23"
"2892","Norway","801","2017-JAN-23"
"2893","Colombia","2607","2017-JAN-23"
"2894","Belgium","1357","2017-JAN-23"
"2895","Argentina","2492","2017-JAN-23"
"2896","Bahrain","74","2017-JAN-23"
"2897","St. Maarten","16","2017-JAN-23"
"2898","Morocco","659","2017-JAN-23"
"2899","Lebanon","233","2017-JAN-23"
"2900","Armenia","230","2017-JAN-23"
"2901","Cook Islands","4","2017-JAN-23"
"2902","Ecuador","736","2017-JAN-23"
"2903","Solomon Islands (Solomon Is) hotels","7","2017-JAN-23"
"2904","Chile","946","2017-JAN-23"
"2905","Uruguay","390","2017-JAN-23"
"2906","Tonga","13","2017-JAN-23"
"2907","Tanzania","416","2017-JAN-23"
"2908","Gambia","18","2017-JAN-23"
"2909","Oman","123","2017-JAN-23"
"2910","Austria","4517","2017-JAN-23"
"2911","Qatar","81","2017-JAN-23"
"2912","Croatia","798","2017-JAN-23"
"2913","Spain","9364","2017-JAN-23"
"2914","Madagascar","145","2017-JAN-23"
"2915","Cape Verde","66","2017-JAN-23"
"2916","Kenya","470","2017-JAN-23"
"2917","Ethiopia","210","2017-JAN-23"
"2918","Cambodia","944","2017-JAN-23"
"2919","Venezuela","16","2017-JAN-23"
"2920","Tunisia","220","2017-JAN-23"
"2921","Curaçao","38","2017-JAN-23"
"2922","Poland","2628","2017-JAN-23"
"2923","Iraq","86","2017-JAN-23"
"2924","Russia (Russian Fed.) hotels","6372","2017-JAN-23"
"2925","New Caledonia","20","2017-JAN-23"
"2926","Netherlands","2228","2017-JAN-23"
"2927","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-23"
"2928","Cyprus","204","2017-JAN-23"
"2929","Andorra","165","2017-JAN-23"
"2930","Saudi Arabia","716","2017-JAN-23"
"2931","Romania","1515","2017-JAN-23"
"2932","Indonesia","3618","2017-JAN-23"
"2933","Montenegro","252","2017-JAN-23"
"2934","Czech Republic (Czech Rep.) hotels","2217","2017-JAN-23"
"2935","Vietnam","3782","2017-JAN-23"
"2936","Ukraine","1415","2017-JAN-23"
"2937","Suriname","35","2017-JAN-23"
"2938","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-23"
"2939","Pakistan","176","2017-JAN-23"
"2940","Myanmar","700","2017-JAN-23"
"2941","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-23"
"2942","Liechtenstein","20","2017-JAN-23"
"2943","Kuwait","53","2017-JAN-23"
"2944","Faroe Islands","6","2017-JAN-23"
"2945","Albania","600","2017-JAN-23"
"2946","Senegal","130","2017-JAN-23"
"2947","Mozambique","50","2017-JAN-23"
"2948","Bulgaria","2256","2017-JAN-23"
"2949","Laos","263","2017-JAN-23"
"2950","Jordan","217","2017-JAN-23"
"2951","Vanuatu","10","2017-JAN-23"
"2952","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-23"
"2953","Uzbekistan","131","2017-JAN-23"
"2954","Latvia","299","2017-JAN-23"
"2955","Uganda","300","2017-JAN-23"
"2956","Slovenia","322","2017-JAN-23"
"2957","Namibia","51","2017-JAN-23"
"2958","Mongolia","86","2017-JAN-23"
"2959","Brunei (Brunei D.) hotels","23","2017-JAN-23"
"2960","San Marino","18","2017-JAN-23"
"2961","Lithuania","336","2017-JAN-23"
"2962","Ivory Coast","94","2017-JAN-23"
"2963","Belarus","164","2017-JAN-23"
"2964","Angola","54","2017-JAN-23"
"2965","Moldova","88","2017-JAN-23"
"2966","Luxembourg","183","2017-JAN-23"
"2967","Kazakhstan","363","2017-JAN-23"
"2968","Gabon","15","2017-JAN-23"
"2969","Estonia","226","2017-JAN-23"
"2970","Bolivia","231","2017-JAN-23"
"2971","Bhutan","30","2017-JAN-23"
"2972","Azerbaijan","181","2017-JAN-23"
"2973","Rwanda","103","2017-JAN-23"
"2974","Niue  hotel","1","2017-JAN-23"
"2975","Nepal","406","2017-JAN-23"
"2976","Macau","60","2017-JAN-23"
"2977","French Guiana","16","2017-JAN-23"
"2978","Burkina Faso","17","2017-JAN-23"
"2979","Benin","55","2017-JAN-23"
"2980","Togo","61","2017-JAN-23"
"2981","Slovakia","639","2017-JAN-23"
"2982","Paraguay","106","2017-JAN-23"
"2983","Malawi","18","2017-JAN-23"
"2984","Hungary","1040","2017-JAN-23"
"2985","Cameroon","88","2017-JAN-23"
"2986","Kosovo","58","2017-JAN-23"
"2987","Burundi","20","2017-JAN-23"
"2988","Serbia","376","2017-JAN-23"
"2989","Guinea","11","2017-JAN-23"
"2990","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-23"
"2991","Chad","7","2017-JAN-23"
"2992","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-23"
"2993","Bangladesh","154","2017-JAN-23"
"2994","Crimea","574","2017-JAN-23"
"2995","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-23"
"2996","Mali","21","2017-JAN-23"
"2997","Botswana","30","2017-JAN-23"
"2998","Tajikistan","26","2017-JAN-23"
"2999","Reunion","67","2017-JAN-23"
"3000","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-23"
"3001","Palau","13","2017-JAN-23"
"3002","Norfolk Island","6","2017-JAN-23"
"3003","Mauritania","28","2017-JAN-23"
"3004","Macedonia","228","2017-JAN-23"
"3005","Libya","3","2017-JAN-23"
"3006","Lesotho","7","2017-JAN-23"
"3007","Kyrgyzstan","113","2017-JAN-23"
"3008","Guinea-Bissau","4","2017-JAN-23"
"3009","Grenada","11","2017-JAN-23"
"3010","Gibraltar","6","2017-JAN-23"
"3011","East Timor","16","2017-JAN-23"
"3012","Djibouti","10","2017-JAN-23"
"3013","Puerto Rico","108","2017-JAN-24"
"3014","Bermuda","9","2017-JAN-24"
"3015","Thailand","4047","2017-JAN-24"
"3016","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-24"
"3017","Iceland","212","2017-JAN-24"
"3018","Barbados","34","2017-JAN-24"
"3019","Haiti","48","2017-JAN-24"
"3020","Bahamas","38","2017-JAN-24"
"3021","Saint Barts (St. Barts) hotels","15","2017-JAN-24"
"3022","Jamaica","131","2017-JAN-24"
"3023","Aruba","14","2017-JAN-24"
"3024","Singapore","308","2017-JAN-24"
"3025","Saint Lucia","18","2017-JAN-24"
"3026","Dominican Republic (Dominican Rep) hotels","258","2017-JAN-24"
"3027","Guam","14","2017-JAN-24"
"3028","Costa Rica","762","2017-JAN-24"
"3029","Belize","87","2017-JAN-24"
"3030","Guadeloupe","42","2017-JAN-24"
"3031","Maldives","74","2017-JAN-24"
"3032","Japan","3625","2017-JAN-24"
"3033","Cayman Islands","5","2017-JAN-24"
"3034","Panama","271","2017-JAN-24"
"3035","Mexico","4769","2017-JAN-24"
"3036","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-24"
"3037","Canada","2896","2017-JAN-24"
"3038","Ireland","804","2017-JAN-24"
"3039","Saint Martin","20","2017-JAN-24"
"3040","United Kingdom (the UK) hotels","7639","2017-JAN-24"
"3041","Italy","20961","2017-JAN-24"
"3042","Philippines","1022","2017-JAN-24"
"3043","Germany","14522","2017-JAN-24"
"3044","Martinique","30","2017-JAN-24"
"3045","Greece","4800","2017-JAN-24"
"3046","New Zealand","360","2017-JAN-24"
"3047","Monaco","12","2017-JAN-24"
"3048","Israel","453","2017-JAN-24"
"3049","India","12721","2017-JAN-24"
"3050","Guyana","16","2017-JAN-24"
"3051","Ghana","291","2017-JAN-24"
"3052","South Korea","1429","2017-JAN-24"
"3053","Australia","1297","2017-JAN-24"
"3054","Mauritius","89","2017-JAN-24"
"3055","Fiji","43","2017-JAN-24"
"3056","France","15346","2017-JAN-24"
"3057","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-24"
"3058","Egypt","255","2017-JAN-24"
"3059","Peru","1495","2017-JAN-24"
"3060","Malta","110","2017-JAN-24"
"3061","Seychelles","51","2017-JAN-24"
"3062","Anguilla","6","2017-JAN-24"
"3063","Sri Lanka","1624","2017-JAN-24"
"3064","Sweden","1252","2017-JAN-24"
"3065","Malaysia","2139","2017-JAN-24"
"3066","Greenland","10","2017-JAN-24"
"3067","Portugal","1520","2017-JAN-24"
"3068","Nigeria","591","2017-JAN-24"
"3069","Dominica","16","2017-JAN-24"
"3070","Switzerland","2755","2017-JAN-24"
"3071","El Salvador","116","2017-JAN-24"
"3072","Nicaragua","292","2017-JAN-24"
"3073","Guatemala","355","2017-JAN-24"
"3074","Samoa","19","2017-JAN-24"
"3075","Denmark","574","2017-JAN-24"
"3076","China","25023","2017-JAN-24"
"3077","Finland","583","2017-JAN-24"
"3078","Turkey","6842","2017-JAN-24"
"3079","Taiwan","1168","2017-JAN-24"
"3080","Honduras","230","2017-JAN-24"
"3081","South Africa","758","2017-JAN-24"
"3082","Norway","801","2017-JAN-24"
"3083","Colombia","2613","2017-JAN-24"
"3084","Belgium","1357","2017-JAN-24"
"3085","Argentina","2496","2017-JAN-24"
"3086","Bahrain","74","2017-JAN-24"
"3087","St. Maarten","16","2017-JAN-24"
"3088","Morocco","660","2017-JAN-24"
"3089","Lebanon","233","2017-JAN-24"
"3090","Armenia","230","2017-JAN-24"
"3091","Cook Islands","4","2017-JAN-24"
"3092","Ecuador","736","2017-JAN-24"
"3093","Solomon Islands (Solomon Is) hotels","7","2017-JAN-24"
"3094","Chile","949","2017-JAN-24"
"3095","Uruguay","390","2017-JAN-24"
"3096","Tonga","13","2017-JAN-24"
"3097","Tanzania","418","2017-JAN-24"
"3098","Gambia","18","2017-JAN-24"
"3099","Oman","123","2017-JAN-24"
"3100","Austria","4517","2017-JAN-24"
"3101","Qatar","81","2017-JAN-24"
"3102","Croatia","798","2017-JAN-24"
"3103","Spain","9365","2017-JAN-24"
"3104","Madagascar","145","2017-JAN-24"
"3105","Cape Verde","66","2017-JAN-24"
"3106","Kenya","470","2017-JAN-24"
"3107","Ethiopia","210","2017-JAN-24"
"3108","Cambodia","944","2017-JAN-24"
"3109","Venezuela","16","2017-JAN-24"
"3110","Tunisia","220","2017-JAN-24"
"3111","Curaçao","38","2017-JAN-24"
"3112","Poland","2630","2017-JAN-24"
"3113","Iraq","86","2017-JAN-24"
"3114","Russia (Russian Fed.) hotels","6376","2017-JAN-24"
"3115","New Caledonia","20","2017-JAN-24"
"3116","Netherlands","2229","2017-JAN-24"
"3117","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-24"
"3118","Cyprus","204","2017-JAN-24"
"3119","Andorra","165","2017-JAN-24"
"3120","Saudi Arabia","716","2017-JAN-24"
"3121","Romania","1516","2017-JAN-24"
"3122","Indonesia","3619","2017-JAN-24"
"3123","Montenegro","252","2017-JAN-24"
"3124","Czech Republic (Czech Rep.) hotels","2218","2017-JAN-24"
"3125","Vietnam","3784","2017-JAN-24"
"3126","Ukraine","1418","2017-JAN-24"
"3127","Suriname","35","2017-JAN-24"
"3128","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-24"
"3129","Pakistan","176","2017-JAN-24"
"3130","Myanmar","700","2017-JAN-24"
"3131","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-24"
"3132","Liechtenstein","20","2017-JAN-24"
"3133","Kuwait","53","2017-JAN-24"
"3134","Faroe Islands","6","2017-JAN-24"
"3135","Albania","599","2017-JAN-24"
"3136","Senegal","130","2017-JAN-24"
"3137","Mozambique","50","2017-JAN-24"
"3138","Bulgaria","2256","2017-JAN-24"
"3139","Laos","264","2017-JAN-24"
"3140","Jordan","217","2017-JAN-24"
"3141","Vanuatu","10","2017-JAN-24"
"3142","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-24"
"3143","Uzbekistan","131","2017-JAN-24"
"3144","Latvia","299","2017-JAN-24"
"3145","Uganda","301","2017-JAN-24"
"3146","Slovenia","322","2017-JAN-24"
"3147","Namibia","51","2017-JAN-24"
"3148","Mongolia","86","2017-JAN-24"
"3149","Brunei (Brunei D.) hotels","23","2017-JAN-24"
"3150","San Marino","18","2017-JAN-24"
"3151","Lithuania","336","2017-JAN-24"
"3152","Ivory Coast","94","2017-JAN-24"
"3153","Belarus","164","2017-JAN-24"
"3154","Angola","54","2017-JAN-24"
"3155","Moldova","88","2017-JAN-24"
"3156","Luxembourg","183","2017-JAN-24"
"3157","Kazakhstan","364","2017-JAN-24"
"3158","Gabon","15","2017-JAN-24"
"3159","Estonia","226","2017-JAN-24"
"3160","Bolivia","231","2017-JAN-24"
"3161","Bhutan","30","2017-JAN-24"
"3162","Azerbaijan","181","2017-JAN-24"
"3163","Rwanda","104","2017-JAN-24"
"3164","Niue  hotel","1","2017-JAN-24"
"3165","Nepal","407","2017-JAN-24"
"3166","Macau","60","2017-JAN-24"
"3167","French Guiana","16","2017-JAN-24"
"3168","Burkina Faso","17","2017-JAN-24"
"3169","Benin","55","2017-JAN-24"
"3170","Togo","61","2017-JAN-24"
"3171","Slovakia","640","2017-JAN-24"
"3172","Paraguay","106","2017-JAN-24"
"3173","Malawi","18","2017-JAN-24"
"3174","Hungary","1040","2017-JAN-24"
"3175","Cameroon","88","2017-JAN-24"
"3176","Kosovo","58","2017-JAN-24"
"3177","Burundi","20","2017-JAN-24"
"3178","Serbia","376","2017-JAN-24"
"3179","Guinea","11","2017-JAN-24"
"3180","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-24"
"3181","Chad","7","2017-JAN-24"
"3182","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-24"
"3183","Bangladesh","154","2017-JAN-24"
"3184","Crimea","574","2017-JAN-24"
"3185","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-24"
"3186","Mali","21","2017-JAN-24"
"3187","Botswana","30","2017-JAN-24"
"3188","Tajikistan","26","2017-JAN-24"
"3189","Reunion","67","2017-JAN-24"
"3190","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-24"
"3191","Palau","13","2017-JAN-24"
"3192","Norfolk Island","6","2017-JAN-24"
"3193","Mauritania","28","2017-JAN-24"
"3194","Macedonia","228","2017-JAN-24"
"3195","Libya","3","2017-JAN-24"
"3196","Lesotho","7","2017-JAN-24"
"3197","Kyrgyzstan","113","2017-JAN-24"
"3198","Guinea-Bissau","4","2017-JAN-24"
"3199","Grenada","11","2017-JAN-24"
"3200","Gibraltar","6","2017-JAN-24"
"3201","East Timor","16","2017-JAN-24"
"3202","Djibouti","10","2017-JAN-24"
"3203","Puerto Rico","108","2017-JAN-25"
"3204","Bermuda","9","2017-JAN-25"
"3205","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-JAN-25"
"3206","Thailand","4058","2017-JAN-25"
"3207","Iceland","212","2017-JAN-25"
"3208","Barbados","34","2017-JAN-25"
"3209","Haiti","49","2017-JAN-25"
"3210","Saint Barts (St. Barts) hotels","15","2017-JAN-25"
"3211","Bahamas","38","2017-JAN-25"
"3212","Jamaica","131","2017-JAN-25"
"3213","Aruba","14","2017-JAN-25"
"3214","Saint Lucia","18","2017-JAN-25"
"3215","Singapore","307","2017-JAN-25"
"3216","Guam","14","2017-JAN-25"
"3217","Dominican Republic (Dominican Rep) hotels","258","2017-JAN-25"
"3218","Costa Rica","760","2017-JAN-25"
"3219","Maldives","75","2017-JAN-25"
"3220","Guadeloupe","42","2017-JAN-25"
"3221","Cayman Islands","5","2017-JAN-25"
"3222","Japan","3627","2017-JAN-25"
"3223","Panama","271","2017-JAN-25"
"3224","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-25"
"3225","Ireland","804","2017-JAN-25"
"3226","Belize","87","2017-JAN-25"
"3227","Canada","2896","2017-JAN-25"
"3228","Mexico","4765","2017-JAN-25"
"3229","United Kingdom (the UK) hotels","7631","2017-JAN-25"
"3230","Saint Martin","20","2017-JAN-25"
"3231","Italy","20971","2017-JAN-25"
"3232","Martinique","30","2017-JAN-25"
"3233","Philippines","1020","2017-JAN-25"
"3234","New Zealand","359","2017-JAN-25"
"3235","India","12729","2017-JAN-25"
"3236","Guyana","16","2017-JAN-25"
"3237","Germany","14529","2017-JAN-25"
"3238","Greece","4802","2017-JAN-25"
"3239","Israel","453","2017-JAN-25"
"3240","Monaco","12","2017-JAN-25"
"3241","Australia","1301","2017-JAN-25"
"3242","Ghana","291","2017-JAN-25"
"3243","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-25"
"3244","Mauritius","88","2017-JAN-25"
"3245","South Korea","1432","2017-JAN-25"
"3246","France","15339","2017-JAN-25"
"3247","Malta","110","2017-JAN-25"
"3248","Egypt","254","2017-JAN-25"
"3249","Seychelles","51","2017-JAN-25"
"3250","Peru","1494","2017-JAN-25"
"3251","Fiji","43","2017-JAN-25"
"3252","Anguilla","6","2017-JAN-25"
"3253","Nigeria","590","2017-JAN-25"
"3254","Portugal","1519","2017-JAN-25"
"3255","Greenland","10","2017-JAN-25"
"3256","Sri Lanka","1624","2017-JAN-25"
"3257","Nicaragua","292","2017-JAN-25"
"3258","Malaysia","2144","2017-JAN-25"
"3259","Sweden","1249","2017-JAN-25"
"3260","Dominica","16","2017-JAN-25"
"3261","Denmark","544","2017-JAN-25"
"3262","Switzerland","2750","2017-JAN-25"
"3263","Finland","583","2017-JAN-25"
"3264","Guatemala","356","2017-JAN-25"
"3265","Samoa","19","2017-JAN-25"
"3266","El Salvador","116","2017-JAN-25"
"3267","Colombia","2614","2017-JAN-25"
"3268","St. Maarten","16","2017-JAN-25"
"3269","Taiwan","1166","2017-JAN-25"
"3270","Turkey","6845","2017-JAN-25"
"3271","Argentina","2497","2017-JAN-25"
"3272","Honduras","230","2017-JAN-25"
"3273","Belgium","1356","2017-JAN-25"
"3274","Lebanon","233","2017-JAN-25"
"3275","Chile","947","2017-JAN-25"
"3276","Armenia","230","2017-JAN-25"
"3277","South Africa","757","2017-JAN-25"
"3278","Norway","800","2017-JAN-25"
"3279","China","25047","2017-JAN-25"
"3280","Tanzania","421","2017-JAN-25"
"3281","Tonga","13","2017-JAN-25"
"3282","Ecuador","736","2017-JAN-25"
"3283","Oman","123","2017-JAN-25"
"3284","Madagascar","145","2017-JAN-25"
"3285","Gambia","18","2017-JAN-25"
"3286","Croatia","798","2017-JAN-25"
"3287","Cook Islands","4","2017-JAN-25"
"3288","Bahrain","74","2017-JAN-25"
"3289","Solomon Islands (Solomon Is) hotels","7","2017-JAN-25"
"3290","Morocco","659","2017-JAN-25"
"3291","Curaçao","38","2017-JAN-25"
"3292","Spain","9369","2017-JAN-25"
"3293","Qatar","82","2017-JAN-25"
"3294","Austria","4515","2017-JAN-25"
"3295","Cambodia","943","2017-JAN-25"
"3296","Uruguay","390","2017-JAN-25"
"3297","Russia (Russian Fed.) hotels","6381","2017-JAN-25"
"3298","Netherlands","2227","2017-JAN-25"
"3299","Cape Verde","66","2017-JAN-25"
"3300","Poland","2630","2017-JAN-25"
"3301","Liechtenstein","20","2017-JAN-25"
"3302","Kenya","470","2017-JAN-25"
"3303","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-25"
"3304","Saudi Arabia","720","2017-JAN-25"
"3305","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-25"
"3306","New Caledonia","20","2017-JAN-25"
"3307","Cyprus","204","2017-JAN-25"
"3308","Venezuela","16","2017-JAN-25"
"3309","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-25"
"3310","Tunisia","219","2017-JAN-25"
"3311","Suriname","35","2017-JAN-25"
"3312","Faroe Islands","6","2017-JAN-25"
"3313","Ukraine","1423","2017-JAN-25"
"3314","Romania","1516","2017-JAN-25"
"3315","Myanmar","702","2017-JAN-25"
"3316","Iraq","86","2017-JAN-25"
"3317","Indonesia","3620","2017-JAN-25"
"3318","Senegal","129","2017-JAN-25"
"3319","Ethiopia","213","2017-JAN-25"
"3320","Andorra","165","2017-JAN-25"
"3321","Montenegro","252","2017-JAN-25"
"3322","Czech Republic (Czech Rep.) hotels","2216","2017-JAN-25"
"3323","Bulgaria","2261","2017-JAN-25"
"3324","Pakistan","176","2017-JAN-25"
"3325","Vietnam","3784","2017-JAN-25"
"3326","Vanuatu","10","2017-JAN-25"
"3327","Mozambique","50","2017-JAN-25"
"3328","Albania","599","2017-JAN-25"
"3329","Slovenia","321","2017-JAN-25"
"3330","Kuwait","53","2017-JAN-25"
"3331","Brunei (Brunei D.) hotels","23","2017-JAN-25"
"3332","Niue  hotel","1","2017-JAN-25"
"3333","Mongolia","87","2017-JAN-25"
"3334","Moldova","89","2017-JAN-25"
"3335","Macau","60","2017-JAN-25"
"3336","Ivory Coast","94","2017-JAN-25"
"3337","Angola","55","2017-JAN-25"
"3338","Uzbekistan","130","2017-JAN-25"
"3339","San Marino","18","2017-JAN-25"
"3340","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-25"
"3341","Luxembourg","183","2017-JAN-25"
"3342","Kazakhstan","365","2017-JAN-25"
"3343","Cameroon","88","2017-JAN-25"
"3344","Bhutan","30","2017-JAN-25"
"3345","Uganda","301","2017-JAN-25"
"3346","Namibia","51","2017-JAN-25"
"3347","Latvia","300","2017-JAN-25"
"3348","Laos","264","2017-JAN-25"
"3349","Gabon","15","2017-JAN-25"
"3350","Rwanda","107","2017-JAN-25"
"3351","Jordan","217","2017-JAN-25"
"3352","Bolivia","232","2017-JAN-25"
"3353","Benin","55","2017-JAN-25"
"3354","Belarus","164","2017-JAN-25"
"3355","Lithuania","336","2017-JAN-25"
"3356","Hungary","1039","2017-JAN-25"
"3357","French Guiana","16","2017-JAN-25"
"3358","Malawi","18","2017-JAN-25"
"3359","Estonia","226","2017-JAN-25"
"3360","Azerbaijan","182","2017-JAN-25"
"3361","Togo","61","2017-JAN-25"
"3362","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-25"
"3363","Djibouti","10","2017-JAN-25"
"3364","Burkina Faso","17","2017-JAN-25"
"3365","Kosovo","58","2017-JAN-25"
"3366","Paraguay","106","2017-JAN-25"
"3367","Nepal","407","2017-JAN-25"
"3368","Guinea","11","2017-JAN-25"
"3369","Chad","7","2017-JAN-25"
"3370","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-25"
"3371","Bangladesh","154","2017-JAN-25"
"3372","Slovakia","639","2017-JAN-25"
"3373","Mauritania","28","2017-JAN-25"
"3374","East Timor","16","2017-JAN-25"
"3375","Burundi","20","2017-JAN-25"
"3376","Serbia","376","2017-JAN-25"
"3377","Tajikistan","26","2017-JAN-25"
"3378","Mali","21","2017-JAN-25"
"3379","Macedonia","226","2017-JAN-25"
"3380","Libya","3","2017-JAN-25"
"3381","Botswana","30","2017-JAN-25"
"3382","Crimea","575","2017-JAN-25"
"3383","Zambia","51","2017-JAN-25"
