"","Country","Hotels","Date"
"5969","Sri Lanka","8231","2017-MAR-31"
"5970","Senegal","439","2017-MAR-31"
"5971","Poland","22748","2017-MAR-31"
"5972","Guatemala","688","2017-MAR-31"
"5973","Montenegro","5162","2017-MAR-31"
"5974","Morocco","4871","2017-MAR-31"
"5975","Ukraine","6545","2017-MAR-31"
"5976","Mozambique","200","2017-MAR-31"
"5977","China","47637","2017-MAR-31"
"5978","Bolivia","571","2017-MAR-31"
"5979","Saudi Arabia","2342","2017-MAR-31"
"5980","Rwanda","226","2017-MAR-31"
"5981","Niue","7","2017-MAR-31"
"5982","Lithuania","2937","2017-MAR-31"
"5983","Kuwait","130","2017-MAR-31"
"5984","Kenya","1904","2017-MAR-31"
"5985","Cook Islands","170","2017-MAR-31"
"5986","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"5987","Netherlands","10832","2017-MAR-31"
"5988","Guinea","20","2017-MAR-31"
"5989","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"5990","Albania","1765","2017-MAR-31"
"5991","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"5992","Romania","8856","2017-MAR-31"
"5993","Micronesia","5","2017-MAR-31"
"5994","Cape Verde","423","2017-MAR-31"
"5995","Andorra","481","2017-MAR-31"
"5996","Madagascar","319","2017-MAR-31"
"5997","Latvia","2171","2017-MAR-31"
"5998","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"5999","Suriname","106","2017-MAR-31"
"6000","Moldova","389","2017-MAR-31"
"6001","Indonesia","12639","2017-MAR-31"
"6002","Ivory Coast","283","2017-MAR-31"
"6003","Benin","115","2017-MAR-31"
"6004","Angola","93","2017-MAR-31"
"6005","Uruguay","1908","2017-MAR-31"
"6006","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"6007","Estonia","2552","2017-MAR-31"
"6008","Bulgaria","8348","2017-MAR-31"
"6009","Belarus","2590","2017-MAR-31"
"6010","Slovakia","4029","2017-MAR-31"
"6011","San Marino","32","2017-MAR-31"
"6012","Laos","952","2017-MAR-31"
"6013","French Guiana","31","2017-MAR-31"
"6014","Cameroon","211","2017-MAR-31"
"6015","Cambodia","2449","2017-MAR-31"
"6016","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"6017","Bhutan","57","2017-MAR-31"
"6018","Kosovo","131","2017-MAR-31"
"6019","Tajikistan","82","2017-MAR-31"
"6020","Swaziland","35","2017-MAR-31"
"6021","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"6022","Mongolia","159","2017-MAR-31"
"6023","Mayotte","9","2017-MAR-31"
"6024","Mauritania","52","2017-MAR-31"
"6025","Kyrgyzstan","518","2017-MAR-31"
"6026","Honduras","497","2017-MAR-31"
"6027","Gabon","40","2017-MAR-31"
"6028","Djibouti","14","2017-MAR-31"
"6029","Chad","10","2017-MAR-31"
"6030","Botswana","201","2017-MAR-31"
"6031","Algeria","63","2017-MAR-31"
"6032","Crimea","4714","2017-MAR-31"
"6033","Uganda","656","2017-MAR-31"
"6034","Togo","114","2017-MAR-31"
"6035","Reunion","356","2017-MAR-31"
"6036","Pakistan","272","2017-MAR-31"
"6037","Malawi","84","2017-MAR-31"
"6038","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"6039","East Timor","32","2017-MAR-31"
"6040","Serbia","3519","2017-MAR-31"
"6041","Venezuela","37","2017-MAR-31"
"6042","Uzbekistan","226","2017-MAR-31"
"6043","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"6044","Paraguay","218","2017-MAR-31"
"6045","Namibia","441","2017-MAR-31"
"6046","Myanmar","1125","2017-MAR-31"
"6047","Libya","4","2017-MAR-31"
"6048","Lebanon","390","2017-MAR-31"
"6049","Kazakhstan","1525","2017-MAR-31"
"6050","Grenada","59","2017-MAR-31"
"6051","Gibraltar","16","2017-MAR-31"
"6052","Burkina Faso","42","2017-MAR-31"
"6053","Puerto Rico","561","2017-MAR-31"
"6054","Bermuda","34","2017-MAR-31"
"6055","Haiti","88","2017-MAR-31"
"6056","Iceland","1550","2017-MAR-31"
"6057","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"6058","Canada","11488","2017-MAR-31"
"6059","Cuba","76","2017-MAR-31"
"6060","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"6061","Aruba","349","2017-MAR-31"
"6062","Guam","35","2017-MAR-31"
"6063","Singapore","483","2017-MAR-31"
"6064","Barbados","393","2017-MAR-31"
"6065","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"6066","Bahamas","225","2017-MAR-31"
"6067","Mexico","11865","2017-MAR-31"
"6068","Israel","3064","2017-MAR-31"
"6069","Ireland","4508","2017-MAR-31"
"6070","Costa Rica","3321","2017-MAR-31"
"6071","Panama","948","2017-MAR-31"
"6072","Martinique","289","2017-MAR-31"
"6073","India","26046","2017-MAR-31"
"6074","Maldives","586","2017-MAR-31"
"6075","Italy","137430","2017-MAR-31"
"6076","Saint Martin","300","2017-MAR-31"
"6077","Cayman Islands","91","2017-MAR-31"
"6078","Guyana","26","2017-MAR-31"
"6079","Jamaica","872","2017-MAR-31"
"6080","Germany","46401","2017-MAR-31"
"6081","Guadeloupe","630","2017-MAR-31"
"6082","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"6083","Malta","1132","2017-MAR-31"
"6084","Denmark","23346","2017-MAR-31"
"6085","New Zealand","5126","2017-MAR-31"
"6086","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"6087","Greenland","25","2017-MAR-31"
"6088","Philippines","3718","2017-MAR-31"
"6089","Monaco","29","2017-MAR-31"
"6090","Fiji","211","2017-MAR-31"
"6091","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"6092","Macau","67","2017-MAR-31"
"6093","Belgium","7269","2017-MAR-31"
"6094","Belize","472","2017-MAR-31"
"6095","Greece","26174","2017-MAR-31"
"6096","South Africa","11264","2017-MAR-31"
"6097","Saint Lucia","167","2017-MAR-31"
"6098","Finland","2666","2017-MAR-31"
"6099","Curaçao","381","2017-MAR-31"
"6100","Turkey","15000","2017-MAR-31"
"6101","Nigeria","861","2017-MAR-31"
"6102","Australia","16514","2017-MAR-31"
"6103","South Korea","4736","2017-MAR-31"
"6104","Japan","11916","2017-MAR-31"
"6105","Ghana","768","2017-MAR-31"
"6106","Samoa","67","2017-MAR-31"
"6107","Austria","24293","2017-MAR-31"
"6108","Thailand","18681","2017-MAR-31"
"6109","Seychelles","457","2017-MAR-31"
"6110","St. Maarten","194","2017-MAR-31"
"6111","Mauritius","1054","2017-MAR-31"
"6112","Luxembourg","321","2017-MAR-31"
"6113","France","72330","2017-MAR-31"
"6114","Dominica","112","2017-MAR-31"
"6115","Oman","313","2017-MAR-31"
"6116","Malaysia","6190","2017-MAR-31"
"6117","Liechtenstein","37","2017-MAR-31"
"6118","Colombia","7513","2017-MAR-31"
"6119","Tanzania","1398","2017-MAR-31"
"6120","Peru","4668","2017-MAR-31"
"6121","Bahrain","158","2017-MAR-31"
"6122","Croatia","68189","2017-MAR-31"
"6123","Sweden","6982","2017-MAR-31"
"6124","Iraq","92","2017-MAR-31"
"6125","Argentina","11352","2017-MAR-31"
"6126","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"6127","Norway","4307","2017-MAR-31"
"6128","Gambia","100","2017-MAR-31"
"6129","Portugal","20078","2017-MAR-31"
"6130","Switzerland","11063","2017-MAR-31"
"6131","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"6132","Qatar","127","2017-MAR-31"
"6133","Chile","8822","2017-MAR-31"
"6134","Slovenia","3320","2017-MAR-31"
"6135","Spain","65185","2017-MAR-31"
"6136","New Caledonia","44","2017-MAR-31"
"6137","Tunisia","643","2017-MAR-31"
"6138","Tonga","60","2017-MAR-31"
"6139","Taiwan","5240","2017-MAR-31"
"6140","Jordan","537","2017-MAR-31"
"6141","Ethiopia","410","2017-MAR-31"
"6142","Egypt","1484","2017-MAR-31"
"6143","Ecuador","2311","2017-MAR-31"
"6144","Azerbaijan","643","2017-MAR-31"
"6145","Nicaragua","764","2017-MAR-31"
"6146","Faroe Islands","33","2017-MAR-31"
"6147","Cyprus","3664","2017-MAR-31"
"6148","Armenia","1310","2017-MAR-31"
"6149","Anguilla","69","2017-MAR-31"
"6150","Vietnam","7698","2017-MAR-31"
"6151","Vanuatu","156","2017-MAR-31"
"6152","Hungary","11209","2017-MAR-31"
"6153","El Salvador","232","2017-MAR-31"
"6154","Sri Lanka","8231","2017-MAR-31"
"6155","Senegal","439","2017-MAR-31"
"6156","Poland","22748","2017-MAR-31"
"6157","Guatemala","688","2017-MAR-31"
"6158","Montenegro","5162","2017-MAR-31"
"6159","Morocco","4871","2017-MAR-31"
"6160","Ukraine","6545","2017-MAR-31"
"6161","Mozambique","200","2017-MAR-31"
"6162","China","47637","2017-MAR-31"
"6163","Bolivia","571","2017-MAR-31"
"6164","Saudi Arabia","2342","2017-MAR-31"
"6165","Rwanda","226","2017-MAR-31"
"6166","Niue","7","2017-MAR-31"
"6167","Lithuania","2937","2017-MAR-31"
"6168","Kuwait","130","2017-MAR-31"
"6169","Kenya","1904","2017-MAR-31"
"6170","Cook Islands","170","2017-MAR-31"
"6171","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"6172","Netherlands","10832","2017-MAR-31"
"6173","Guinea","20","2017-MAR-31"
"6174","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"6175","Albania","1765","2017-MAR-31"
"6176","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"6177","Romania","8856","2017-MAR-31"
"6178","Micronesia","5","2017-MAR-31"
"6179","Cape Verde","423","2017-MAR-31"
"6180","Andorra","481","2017-MAR-31"
"6181","Madagascar","319","2017-MAR-31"
"6182","Latvia","2171","2017-MAR-31"
"6183","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"6184","Suriname","106","2017-MAR-31"
"6185","Moldova","389","2017-MAR-31"
"6186","Indonesia","12639","2017-MAR-31"
"6187","Ivory Coast","283","2017-MAR-31"
"6188","Benin","115","2017-MAR-31"
"6189","Angola","93","2017-MAR-31"
"6190","Uruguay","1908","2017-MAR-31"
"6191","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"6192","Estonia","2552","2017-MAR-31"
"6193","Bulgaria","8348","2017-MAR-31"
"6194","Belarus","2590","2017-MAR-31"
"6195","Slovakia","4029","2017-MAR-31"
"6196","San Marino","32","2017-MAR-31"
"6197","Laos","952","2017-MAR-31"
"6198","French Guiana","31","2017-MAR-31"
"6199","Cameroon","211","2017-MAR-31"
"6200","Cambodia","2449","2017-MAR-31"
"6201","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"6202","Bhutan","57","2017-MAR-31"
"6203","Kosovo","131","2017-MAR-31"
"6204","Tajikistan","82","2017-MAR-31"
"6205","Swaziland","35","2017-MAR-31"
"6206","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"6207","Mongolia","159","2017-MAR-31"
"6208","Mayotte","9","2017-MAR-31"
"6209","Mauritania","52","2017-MAR-31"
"6210","Kyrgyzstan","518","2017-MAR-31"
"6211","Honduras","497","2017-MAR-31"
"6212","Gabon","40","2017-MAR-31"
"6213","Djibouti","14","2017-MAR-31"
"6214","Chad","10","2017-MAR-31"
"6215","Botswana","201","2017-MAR-31"
"6216","Algeria","63","2017-MAR-31"
"6217","Crimea","4714","2017-MAR-31"
"6218","Uganda","656","2017-MAR-31"
"6219","Togo","114","2017-MAR-31"
"6220","Reunion","356","2017-MAR-31"
"6221","Pakistan","272","2017-MAR-31"
"6222","Malawi","84","2017-MAR-31"
"6223","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"6224","East Timor","32","2017-MAR-31"
"6225","Serbia","3519","2017-MAR-31"
"6226","Venezuela","37","2017-MAR-31"
"6227","Uzbekistan","226","2017-MAR-31"
"6228","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"6229","Paraguay","218","2017-MAR-31"
"6230","Namibia","441","2017-MAR-31"
"6231","Myanmar","1125","2017-MAR-31"
"6232","Libya","4","2017-MAR-31"
"6233","Lebanon","390","2017-MAR-31"
"6234","Kazakhstan","1525","2017-MAR-31"
"6235","Grenada","59","2017-MAR-31"
"6236","Gibraltar","16","2017-MAR-31"
"6237","Burkina Faso","42","2017-MAR-31"
"6238","Puerto Rico","561","2017-MAR-31"
"6239","Bermuda","34","2017-MAR-31"
"6240","Haiti","88","2017-MAR-31"
"6241","Iceland","1550","2017-MAR-31"
"6242","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"6243","Canada","11488","2017-MAR-31"
"6244","Cuba","76","2017-MAR-31"
"6245","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"6246","Aruba","349","2017-MAR-31"
"6247","Guam","35","2017-MAR-31"
"6248","Singapore","483","2017-MAR-31"
"6249","Barbados","393","2017-MAR-31"
"6250","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"6251","Bahamas","225","2017-MAR-31"
"6252","Mexico","11865","2017-MAR-31"
"6253","Israel","3064","2017-MAR-31"
"6254","Ireland","4508","2017-MAR-31"
"6255","Costa Rica","3321","2017-MAR-31"
"6256","Panama","948","2017-MAR-31"
"6257","Martinique","289","2017-MAR-31"
"6258","India","26046","2017-MAR-31"
"6259","Maldives","586","2017-MAR-31"
"6260","Italy","137430","2017-MAR-31"
"6261","Saint Martin","300","2017-MAR-31"
"6262","Cayman Islands","91","2017-MAR-31"
"6263","Guyana","26","2017-MAR-31"
"6264","Jamaica","872","2017-MAR-31"
"6265","Germany","46401","2017-MAR-31"
"6266","Guadeloupe","630","2017-MAR-31"
"6267","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"6268","Malta","1132","2017-MAR-31"
"6269","Denmark","23346","2017-MAR-31"
"6270","New Zealand","5126","2017-MAR-31"
"6271","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"6272","Greenland","25","2017-MAR-31"
"6273","Philippines","3718","2017-MAR-31"
"6274","Monaco","29","2017-MAR-31"
"6275","Fiji","211","2017-MAR-31"
"6276","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"6277","Macau","67","2017-MAR-31"
"6278","Belgium","7269","2017-MAR-31"
"6279","Belize","472","2017-MAR-31"
"6280","Greece","26174","2017-MAR-31"
"6281","South Africa","11264","2017-MAR-31"
"6282","Saint Lucia","167","2017-MAR-31"
"6283","Finland","2666","2017-MAR-31"
"6284","Curaçao","381","2017-MAR-31"
"6285","Turkey","15000","2017-MAR-31"
"6286","Nigeria","861","2017-MAR-31"
"6287","Australia","16514","2017-MAR-31"
"6288","South Korea","4736","2017-MAR-31"
"6289","Japan","11916","2017-MAR-31"
"6290","Ghana","768","2017-MAR-31"
"6291","Samoa","67","2017-MAR-31"
"6292","Austria","24293","2017-MAR-31"
"6293","Thailand","18681","2017-MAR-31"
"6294","Seychelles","457","2017-MAR-31"
"6295","St. Maarten","194","2017-MAR-31"
"6296","Mauritius","1054","2017-MAR-31"
"6297","Luxembourg","321","2017-MAR-31"
"6298","France","72330","2017-MAR-31"
"6299","Dominica","112","2017-MAR-31"
"6300","Oman","313","2017-MAR-31"
"6301","Malaysia","6190","2017-MAR-31"
"6302","Liechtenstein","37","2017-MAR-31"
"6303","Colombia","7513","2017-MAR-31"
"6304","Tanzania","1398","2017-MAR-31"
"6305","Peru","4668","2017-MAR-31"
"6306","Bahrain","158","2017-MAR-31"
"6307","Croatia","68189","2017-MAR-31"
"6308","Sweden","6982","2017-MAR-31"
"6309","Iraq","92","2017-MAR-31"
"6310","Argentina","11352","2017-MAR-31"
"6311","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"6312","Norway","4307","2017-MAR-31"
"6313","Gambia","100","2017-MAR-31"
"6314","Portugal","20078","2017-MAR-31"
"6315","Switzerland","11063","2017-MAR-31"
"6316","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"6317","Qatar","127","2017-MAR-31"
"6318","Chile","8822","2017-MAR-31"
"6319","Slovenia","3320","2017-MAR-31"
"6320","Spain","65185","2017-MAR-31"
"6321","New Caledonia","44","2017-MAR-31"
"6322","Tunisia","643","2017-MAR-31"
"6323","Tonga","60","2017-MAR-31"
"6324","Taiwan","5240","2017-MAR-31"
"6325","Jordan","537","2017-MAR-31"
"6326","Ethiopia","410","2017-MAR-31"
"6327","Egypt","1484","2017-MAR-31"
"6328","Ecuador","2311","2017-MAR-31"
"6329","Azerbaijan","643","2017-MAR-31"
"6330","Nicaragua","764","2017-MAR-31"
"6331","Faroe Islands","33","2017-MAR-31"
"6332","Cyprus","3664","2017-MAR-31"
"6333","Armenia","1310","2017-MAR-31"
"6334","Anguilla","69","2017-MAR-31"
"6335","Vietnam","7698","2017-MAR-31"
"6336","Vanuatu","156","2017-MAR-31"
"6337","Hungary","11209","2017-MAR-31"
"6338","El Salvador","232","2017-MAR-31"
"6339","Sri Lanka","8231","2017-MAR-31"
"6340","Senegal","439","2017-MAR-31"
"6341","Poland","22748","2017-MAR-31"
"6342","Guatemala","688","2017-MAR-31"
"6343","Montenegro","5162","2017-MAR-31"
"6344","Morocco","4871","2017-MAR-31"
"6345","Ukraine","6545","2017-MAR-31"
"6346","Mozambique","200","2017-MAR-31"
"6347","China","47637","2017-MAR-31"
"6348","Bolivia","571","2017-MAR-31"
"6349","Saudi Arabia","2342","2017-MAR-31"
"6350","Rwanda","226","2017-MAR-31"
"6351","Niue","7","2017-MAR-31"
"6352","Lithuania","2937","2017-MAR-31"
"6353","Kuwait","130","2017-MAR-31"
"6354","Kenya","1904","2017-MAR-31"
"6355","Cook Islands","170","2017-MAR-31"
"6356","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"6357","Netherlands","10832","2017-MAR-31"
"6358","Guinea","20","2017-MAR-31"
"6359","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"6360","Albania","1765","2017-MAR-31"
"6361","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"6362","Romania","8856","2017-MAR-31"
"6363","Micronesia","5","2017-MAR-31"
"6364","Cape Verde","423","2017-MAR-31"
"6365","Andorra","481","2017-MAR-31"
"6366","Madagascar","319","2017-MAR-31"
"6367","Latvia","2171","2017-MAR-31"
"6368","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"6369","Suriname","106","2017-MAR-31"
"6370","Moldova","389","2017-MAR-31"
"6371","Indonesia","12639","2017-MAR-31"
"6372","Ivory Coast","283","2017-MAR-31"
"6373","Benin","115","2017-MAR-31"
"6374","Angola","93","2017-MAR-31"
"6375","Uruguay","1908","2017-MAR-31"
"6376","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"6377","Estonia","2552","2017-MAR-31"
"6378","Bulgaria","8348","2017-MAR-31"
"6379","Belarus","2590","2017-MAR-31"
"6380","Slovakia","4029","2017-MAR-31"
"6381","San Marino","32","2017-MAR-31"
"6382","Laos","952","2017-MAR-31"
"6383","French Guiana","31","2017-MAR-31"
"6384","Cameroon","211","2017-MAR-31"
"6385","Cambodia","2449","2017-MAR-31"
"6386","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"6387","Bhutan","57","2017-MAR-31"
"6388","Kosovo","131","2017-MAR-31"
"6389","Tajikistan","82","2017-MAR-31"
"6390","Swaziland","35","2017-MAR-31"
"6391","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"6392","Mongolia","159","2017-MAR-31"
"6393","Mayotte","9","2017-MAR-31"
"6394","Mauritania","52","2017-MAR-31"
"6395","Kyrgyzstan","518","2017-MAR-31"
"6396","Honduras","497","2017-MAR-31"
"6397","Gabon","40","2017-MAR-31"
"6398","Djibouti","14","2017-MAR-31"
"6399","Chad","10","2017-MAR-31"
"6400","Botswana","201","2017-MAR-31"
"6401","Algeria","63","2017-MAR-31"
"6402","Crimea","4714","2017-MAR-31"
"6403","Uganda","656","2017-MAR-31"
"6404","Togo","114","2017-MAR-31"
"6405","Reunion","356","2017-MAR-31"
"6406","Pakistan","272","2017-MAR-31"
"6407","Malawi","84","2017-MAR-31"
"6408","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"6409","East Timor","32","2017-MAR-31"
"6410","Serbia","3519","2017-MAR-31"
"6411","Venezuela","37","2017-MAR-31"
"6412","Uzbekistan","226","2017-MAR-31"
"6413","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"6414","Paraguay","218","2017-MAR-31"
"6415","Namibia","441","2017-MAR-31"
"6416","Myanmar","1125","2017-MAR-31"
"6417","Libya","4","2017-MAR-31"
"6418","Lebanon","390","2017-MAR-31"
"6419","Kazakhstan","1525","2017-MAR-31"
"6420","Grenada","59","2017-MAR-31"
"6421","Gibraltar","16","2017-MAR-31"
"6422","Burkina Faso","42","2017-MAR-31"
"6423","Puerto Rico","561","2017-MAR-31"
"6424","Bermuda","34","2017-MAR-31"
"6425","Haiti","88","2017-MAR-31"
"6426","Iceland","1550","2017-MAR-31"
"6427","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"6428","Canada","11488","2017-MAR-31"
"6429","Cuba","76","2017-MAR-31"
"6430","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"6431","Aruba","349","2017-MAR-31"
"6432","Guam","35","2017-MAR-31"
"6433","Singapore","483","2017-MAR-31"
"6434","Barbados","393","2017-MAR-31"
"6435","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"6436","Bahamas","225","2017-MAR-31"
"6437","Mexico","11865","2017-MAR-31"
"6438","Israel","3064","2017-MAR-31"
"6439","Ireland","4508","2017-MAR-31"
"6440","Costa Rica","3321","2017-MAR-31"
"6441","Panama","948","2017-MAR-31"
"6442","Martinique","289","2017-MAR-31"
"6443","India","26046","2017-MAR-31"
"6444","Maldives","586","2017-MAR-31"
"6445","Italy","137430","2017-MAR-31"
"6446","Saint Martin","300","2017-MAR-31"
"6447","Cayman Islands","91","2017-MAR-31"
"6448","Guyana","26","2017-MAR-31"
"6449","Jamaica","872","2017-MAR-31"
"6450","Germany","46401","2017-MAR-31"
"6451","Guadeloupe","630","2017-MAR-31"
"6452","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"6453","Malta","1132","2017-MAR-31"
"6454","Denmark","23346","2017-MAR-31"
"6455","New Zealand","5126","2017-MAR-31"
"6456","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"6457","Greenland","25","2017-MAR-31"
"6458","Philippines","3718","2017-MAR-31"
"6459","Monaco","29","2017-MAR-31"
"6460","Fiji","211","2017-MAR-31"
"6461","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"6462","Macau","67","2017-MAR-31"
"6463","Belgium","7269","2017-MAR-31"
"6464","Belize","472","2017-MAR-31"
"6465","Greece","26174","2017-MAR-31"
"6466","South Africa","11264","2017-MAR-31"
"6467","Saint Lucia","167","2017-MAR-31"
"6468","Finland","2666","2017-MAR-31"
"6469","Curaçao","381","2017-MAR-31"
"6470","Turkey","15000","2017-MAR-31"
"6471","Nigeria","861","2017-MAR-31"
"6472","Australia","16514","2017-MAR-31"
"6473","South Korea","4736","2017-MAR-31"
"6474","Japan","11916","2017-MAR-31"
"6475","Ghana","768","2017-MAR-31"
