"","Country","Hotels","Date","Continent"
"15486","Thailand & other accommodations",20652,2017-07-19,NA
"15487","Thailand & other accommodations",20754,2017-07-20,NA
"15488","Thailand & other accommodations",20652,2017-07-18,NA
"15489","Thailand & other accommodations",20234,2017-06-29,NA
"15490","Togo",113,2017-03-23,"Africa"
"15491","Togo",114,2017-03-28,"Africa"
"15492","Togo",115,2017-04-12,"Africa"
"15493","Togo",115,2017-04-11,"Africa"
"15494","Togo",115,2017-04-13,"Africa"
"15495","Togo",113,2017-03-21,"Africa"
"15496","Togo",113,2017-05-03,"Africa"
"15497","Togo",114,2017-04-03,"Africa"
"15498","Togo",113,2017-04-24,"Africa"
"15499","Togo",113,2017-04-26,"Africa"
"15500","Togo",115,2017-04-10,"Africa"
"15501","Togo",115,2017-04-14,"Africa"
"15502","Togo",117,2017-05-08,"Africa"
"15503","Togo",114,2017-03-25,"Africa"
"15504","Togo",115,2017-05-05,"Africa"
"15505","Togo",115,2017-04-07,"Africa"
"15506","Togo",114,2017-04-05,"Africa"
"15507","Togo",114,2017-03-30,"Africa"
"15508","Togo",113,2017-04-21,"Africa"
"15509","Togo",115,2017-04-15,"Africa"
"15510","Togo",113,2017-04-27,"Africa"
"15511","Togo",115,2017-04-19,"Africa"
"15512","Togo",114,2017-03-31,"Africa"
"15513","Togo",113,2017-05-01,"Africa"
"15514","Togo",114,2017-05-04,"Africa"
"15515","Togo",114,2017-03-27,"Africa"
"15516","Togo",113,2017-05-02,"Africa"
"15517","Togo",113,2017-04-25,"Africa"
"15518","Togo",113,2017-03-22,"Africa"
"15519","Togo",121,2017-06-09,"Africa"
"15520","Togo",115,2017-04-17,"Africa"
"15521","Togo",114,2017-03-24,"Africa"
"15522","Togo",115,2017-04-06,"Africa"
"15523","Togo",113,2017-04-28,"Africa"
"15524","Togo",115,2017-04-18,"Africa"
"15525","Togo",121,2017-06-06,"Africa"
"15526","Togo",121,2017-06-07,"Africa"
"15527","Togo",114,2017-04-01,"Africa"
"15528","Togo",114,2017-03-20,"Africa"
"15529","Togo",114,2017-03-29,"Africa"
"15530","Togo",121,2017-06-08,"Africa"
"15531","Togo",121,2017-06-10,"Africa"
"15532","Togo",114,2017-04-04,"Africa"
"15533","Togo",113,2017-04-20,"Africa"
"15534","Togo & other accommodations",121,2017-06-15,NA
"15535","Togo & other accommodations",122,2017-06-19,NA
"15536","Togo & other accommodations",122,2017-06-20,NA
"15537","Togo & other accommodations",122,2017-06-21,NA
"15538","Togo & other accommodations",122,2017-06-23,NA
"15539","Togo & other accommodations",122,2017-06-27,NA
"15540","Togo & other accommodations",122,2017-06-29,NA
"15541","Togo & other accommodations",122,2017-06-30,NA
"15542","Togo & other accommodations",125,2017-07-05,NA
"15543","Togo & other accommodations",125,2017-07-06,NA
"15544","Togo & other accommodations",125,2017-07-07,NA
"15545","Togo & other accommodations",125,2017-07-12,NA
"15546","Togo & other accommodations",121,2017-06-12,NA
"15547","Togo & other accommodations",121,2017-06-13,NA
"15548","Togo & other accommodations",121,2017-06-16,NA
"15549","Togo & other accommodations",124,2017-07-15,NA
"15550","Togo & other accommodations",124,2017-07-17,NA
"15551","Togo & other accommodations",121,2017-06-14,NA
"15552","Togo & other accommodations",122,2017-06-22,NA
"15553","Togo & other accommodations",124,2017-07-19,NA
"15554","Togo & other accommodations",125,2017-07-13,NA
"15555","Togo & other accommodations",124,2017-07-18,NA
"15556","Togo & other accommodations",124,2017-07-21,NA
"15557","Togo & other accommodations",124,2017-07-20,NA
"15558","Tonga",60,2017-03-23,"Africa"
"15559","Tonga",60,2017-03-25,"Africa"
"15560","Tonga",58,2017-04-25,"Africa"
"15561","Tonga",58,2017-05-28,"Africa"
"15562","Tonga",56,2017-05-02,"Africa"
"15563","Tonga",58,2017-06-08,"Africa"
"15564","Tonga",57,2017-05-10,"Africa"
"15565","Tonga",58,2017-06-07,"Africa"
"15566","Tonga",57,2017-05-11,"Africa"
"15567","Tonga",57,2017-05-16,"Africa"
"15568","Tonga",60,2017-04-03,"Africa"
"15569","Tonga",59,2017-04-11,"Africa"
"15570","Tonga",60,2017-03-22,"Africa"
"15571","Tonga",57,2017-05-19,"Africa"
"15572","Tonga",57,2017-04-15,"Africa"
"15573","Tonga",60,2017-03-30,"Africa"
"15574","Tonga",57,2017-05-14,"Africa"
"15575","Tonga",58,2017-06-02,"Africa"
"15576","Tonga",58,2017-05-30,"Africa"
"15577","Tonga",58,2017-05-24,"Africa"
"15578","Tonga",56,2017-05-03,"Africa"
"15579","Tonga",59,2017-04-14,"Africa"
"15580","Tonga",56,2017-05-01,"Africa"
"15581","Tonga",59,2017-04-06,"Africa"
"15582","Tonga",56,2017-05-04,"Africa"
"15583","Tonga",60,2017-03-20,"Africa"
"15584","Tonga",57,2017-05-13,"Africa"
"15585","Tonga",58,2017-06-10,"Africa"
"15586","Tonga",59,2017-04-10,"Africa"
"15587","Tonga",58,2017-06-01,"Africa"
"15588","Tonga",56,2017-04-28,"Africa"
"15589","Tonga",58,2017-04-24,"Africa"
"15590","Tonga",57,2017-05-17,"Africa"
"15591","Tonga",57,2017-04-19,"Africa"
"15592","Tonga",60,2017-03-21,"Africa"
"15593","Tonga",58,2017-04-27,"Africa"
"15594","Tonga",57,2017-05-23,"Africa"
"15595","Tonga",58,2017-06-09,"Africa"
"15596","Tonga",59,2017-04-13,"Africa"
"15597","Tonga",56,2017-05-05,"Africa"
"15598","Tonga",60,2017-03-31,"Africa"
"15599","Tonga",57,2017-04-17,"Africa"
"15600","Tonga",57,2017-05-22,"Africa"
"15601","Tonga",57,2017-04-18,"Africa"
"15602","Tonga",57,2017-05-12,"Africa"
"15603","Tonga",60,2017-04-04,"Africa"
"15604","Tonga",57,2017-05-08,"Africa"
"15605","Tonga",58,2017-04-20,"Africa"
"15606","Tonga",59,2017-04-07,"Africa"
"15607","Tonga",60,2017-03-29,"Africa"
"15608","Tonga",58,2017-04-21,"Africa"
"15609","Tonga",58,2017-05-25,"Africa"
"15610","Tonga",58,2017-06-06,"Africa"
"15611","Tonga",60,2017-03-27,"Africa"
"15612","Tonga",60,2017-04-01,"Africa"
"15613","Tonga",58,2017-05-26,"Africa"
"15614","Tonga",57,2017-05-09,"Africa"
"15615","Tonga",59,2017-04-05,"Africa"
"15616","Tonga",58,2017-05-31,"Africa"
"15617","Tonga",60,2017-03-24,"Africa"
"15618","Tonga",57,2017-05-18,"Africa"
"15619","Tonga",58,2017-04-26,"Africa"
"15620","Tonga",57,2017-05-15,"Africa"
"15621","Tonga",60,2017-03-28,"Africa"
"15622","Tonga",58,2017-06-05,"Africa"
"15623","Tonga",59,2017-04-12,"Africa"
"15624","Tonga & other accommodations",58,2017-06-20,NA
"15625","Tonga & other accommodations",58,2017-06-21,NA
"15626","Tonga & other accommodations",58,2017-06-22,NA
"15627","Tonga & other accommodations",58,2017-06-23,NA
"15628","Tonga & other accommodations",58,2017-06-27,NA
"15629","Tonga & other accommodations",58,2017-06-29,NA
"15630","Tonga & other accommodations",58,2017-07-05,NA
"15631","Tonga & other accommodations",58,2017-07-06,NA
"15632","Tonga & other accommodations",58,2017-07-07,NA
"15633","Tonga & other accommodations",58,2017-07-12,NA
"15634","Tonga & other accommodations",58,2017-06-12,NA
"15635","Tonga & other accommodations",58,2017-06-13,NA
"15636","Tonga & other accommodations",58,2017-06-14,NA
"15637","Tonga & other accommodations",58,2017-06-15,NA
"15638","Tonga & other accommodations",59,2017-07-19,NA
"15639","Tonga & other accommodations",58,2017-06-16,NA
"15640","Tonga & other accommodations",58,2017-06-19,NA
"15641","Tonga & other accommodations",58,2017-06-30,NA
"15642","Tonga & other accommodations",58,2017-07-15,NA
"15643","Tonga & other accommodations",59,2017-07-17,NA
"15644","Tonga & other accommodations",58,2017-07-13,NA
"15645","Tonga & other accommodations",59,2017-07-18,NA
"15646","Tonga & other accommodations",59,2017-07-20,NA
"15647","Tonga & other accommodations",59,2017-07-21,NA
"15648","Trinidad and Tobago (Trinidad Tbgo) hotels",143,2017-04-05,"South America"
"15649","Trinidad and Tobago (Trinidad Tbgo) hotels",141,2017-03-20,"South America"
"15650","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-10,"South America"
"15651","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-19,"South America"
"15652","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-28,"South America"
"15653","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-17,"South America"
"15654","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-13,"South America"
"15655","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-11,"South America"
"15656","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-12,"South America"
"15657","Trinidad and Tobago (Trinidad Tbgo) hotels",146,2017-04-19,"South America"
"15658","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-24,"South America"
"15659","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-06,"South America"
"15660","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-18,"South America"
"15661","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-25,"South America"
"15662","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-26,"South America"
"15663","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-06,"South America"
"15664","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-29,"South America"
"15665","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-27,"South America"
"15666","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-28,"South America"
"15667","Trinidad and Tobago (Trinidad Tbgo) hotels",143,2017-04-04,"South America"
"15668","Trinidad and Tobago (Trinidad Tbgo) hotels",146,2017-04-17,"South America"
"15669","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-12,"South America"
"15670","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-04-01,"South America"
"15671","Trinidad and Tobago (Trinidad Tbgo) hotels",143,2017-03-30,"South America"
"15672","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-05-30,"South America"
"15673","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-05,"South America"
"15674","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-02,"South America"
"15675","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-04-28,"South America"
"15676","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-24,"South America"
"15677","Trinidad and Tobago (Trinidad Tbgo) hotels",145,2017-04-15,"South America"
"15678","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-09,"South America"
"15679","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-05-31,"South America"
"15680","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-09,"South America"
"15681","Trinidad and Tobago (Trinidad Tbgo) hotels",150,2017-05-15,"South America"
"15682","Trinidad and Tobago (Trinidad Tbgo) hotels",146,2017-04-21,"South America"
"15683","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-22,"South America"
"15684","Trinidad and Tobago (Trinidad Tbgo) hotels",148,2017-05-02,"South America"
"15685","Trinidad and Tobago (Trinidad Tbgo) hotels",146,2017-04-20,"South America"
"15686","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-08,"South America"
"15687","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-07,"South America"
"15688","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-04-24,"South America"
"15689","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-05-01,"South America"
"15690","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-07,"South America"
"15691","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-16,"South America"
"15692","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-14,"South America"
"15693","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-11,"South America"
"15694","Trinidad and Tobago (Trinidad Tbgo) hotels",141,2017-03-22,"South America"
"15695","Trinidad and Tobago (Trinidad Tbgo) hotels",141,2017-03-23,"South America"
"15696","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-23,"South America"
"15697","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-04-26,"South America"
"15698","Trinidad and Tobago (Trinidad Tbgo) hotels",143,2017-04-03,"South America"
"15699","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-04,"South America"
"15700","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-04-27,"South America"
"15701","Trinidad and Tobago (Trinidad Tbgo) hotels",142,2017-03-31,"South America"
"15702","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-14,"South America"
"15703","Trinidad and Tobago (Trinidad Tbgo) hotels",149,2017-05-03,"South America"
"15704","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-13,"South America"
"15705","Trinidad and Tobago (Trinidad Tbgo) hotels",152,2017-05-25,"South America"
"15706","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-01,"South America"
"15707","Trinidad and Tobago (Trinidad Tbgo) hotels",146,2017-04-18,"South America"
"15708","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-10,"South America"
"15709","Trinidad and Tobago (Trinidad Tbgo) hotels",144,2017-04-10,"South America"
"15710","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-05,"South America"
"15711","Trinidad and Tobago (Trinidad Tbgo) hotels",153,2017-06-08,"South America"
"15712","Trinidad and Tobago (Trinidad Tbgo) hotels",147,2017-04-25,"South America"
"15713","Trinidad and Tobago (Trinidad Tbgo) hotels",141,2017-03-21,"South America"
"15714","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",156,2017-06-16,NA
"15715","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",156,2017-06-19,NA
"15716","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",156,2017-06-20,NA
"15717","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",158,2017-06-21,NA
"15718","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",159,2017-06-22,NA
"15719","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",159,2017-06-23,NA
"15720","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-06-27,NA
"15721","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-06-29,NA
"15722","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",163,2017-06-30,NA
"15723","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-05,NA
"15724","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-06,NA
"15725","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-12,NA
"15726","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-13,NA
"15727","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",155,2017-06-12,NA
"15728","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",155,2017-06-13,NA
"15729","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",155,2017-06-14,NA
"15730","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",155,2017-06-15,NA
"15731","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",163,2017-07-19,NA
"15732","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-20,NA
"15733","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-21,NA
"15734","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",161,2017-07-15,NA
"15735","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",163,2017-07-17,NA
"15736","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",163,2017-07-18,NA
"15737","Trinidad and Tobago (Trinidad Tbgo) hotels & other accommodations",162,2017-07-07,NA
"15738","Tunisia",699,2017-05-12,"Africa"
"15739","Tunisia",659,2017-04-15,"Africa"
"15740","Tunisia",719,2017-05-16,"Africa"
"15741","Tunisia",703,2017-05-13,"Africa"
"15742","Tunisia",643,2017-03-30,"Africa"
"15743","Tunisia",648,2017-04-11,"Africa"
"15744","Tunisia",740,2017-05-25,"Africa"
"15745","Tunisia",736,2017-05-23,"Africa"
"15746","Tunisia",750,2017-06-05,"Africa"
"15747","Tunisia",643,2017-04-05,"Africa"
"15748","Tunisia",644,2017-04-06,"Africa"
"15749","Tunisia",750,2017-06-10,"Africa"
"15750","Tunisia",659,2017-04-17,"Africa"
"15751","Tunisia",699,2017-05-11,"Africa"
"15752","Tunisia",742,2017-05-26,"Africa"
"15753","Tunisia",640,2017-03-25,"Africa"
"15754","Tunisia",675,2017-04-27,"Africa"
"15755","Tunisia",691,2017-05-09,"Africa"
"15756","Tunisia",647,2017-04-10,"Africa"
"15757","Tunisia",681,2017-05-04,"Africa"
"15758","Tunisia",654,2017-04-14,"Africa"
"15759","Tunisia",750,2017-06-06,"Africa"
"15760","Tunisia",750,2017-06-07,"Africa"
"15761","Tunisia",723,2017-05-17,"Africa"
"15762","Tunisia",676,2017-04-28,"Africa"
"15763","Tunisia",668,2017-04-25,"Africa"
"15764","Tunisia",651,2017-04-12,"Africa"
"15765","Tunisia",675,2017-04-26,"Africa"
"15766","Tunisia",636,2017-03-31,"Africa"
"15767","Tunisia",640,2017-03-22,"Africa"
"15768","Tunisia",750,2017-06-09,"Africa"
"15769","Tunisia",748,2017-05-28,"Africa"
"15770","Tunisia",747,2017-06-02,"Africa"
"15771","Tunisia",640,2017-04-04,"Africa"
"15772","Tunisia",676,2017-05-02,"Africa"
"15773","Tunisia",709,2017-05-15,"Africa"
"15774","Tunisia",748,2017-05-30,"Africa"
"15775","Tunisia",662,2017-04-20,"Africa"
"15776","Tunisia",750,2017-06-08,"Africa"
"15777","Tunisia",639,2017-04-03,"Africa"
"15778","Tunisia",639,2017-03-28,"Africa"
"15779","Tunisia",645,2017-04-07,"Africa"
"15780","Tunisia",693,2017-05-10,"Africa"
"15781","Tunisia",662,2017-04-19,"Africa"
"15782","Tunisia",686,2017-05-05,"Africa"
"15783","Tunisia",639,2017-04-01,"Africa"
"15784","Tunisia",708,2017-05-14,"Africa"
"15785","Tunisia",679,2017-05-03,"Africa"
"15786","Tunisia",639,2017-03-20,"Africa"
"15787","Tunisia",651,2017-04-13,"Africa"
"15788","Tunisia",639,2017-03-27,"Africa"
"15789","Tunisia",659,2017-04-18,"Africa"
"15790","Tunisia",640,2017-03-24,"Africa"
"15791","Tunisia",725,2017-05-19,"Africa"
"15792","Tunisia",747,2017-06-01,"Africa"
"15793","Tunisia",661,2017-04-21,"Africa"
"15794","Tunisia",638,2017-03-23,"Africa"
"15795","Tunisia",675,2017-05-01,"Africa"
"15796","Tunisia",740,2017-05-24,"Africa"
"15797","Tunisia",638,2017-03-21,"Africa"
"15798","Tunisia",691,2017-05-08,"Africa"
"15799","Tunisia",736,2017-05-22,"Africa"
"15800","Tunisia",639,2017-03-29,"Africa"
"15801","Tunisia",723,2017-05-18,"Africa"
"15802","Tunisia",668,2017-04-24,"Africa"
"15803","Tunisia",743,2017-05-31,"Africa"
"15804","Tunisia & other accommodations",771,2017-06-16,NA
"15805","Tunisia & other accommodations",778,2017-06-19,NA
"15806","Tunisia & other accommodations",778,2017-06-20,NA
"15807","Tunisia & other accommodations",781,2017-06-21,NA
"15808","Tunisia & other accommodations",781,2017-06-22,NA
"15809","Tunisia & other accommodations",780,2017-06-23,NA
"15810","Tunisia & other accommodations",784,2017-06-27,NA
"15811","Tunisia & other accommodations",785,2017-06-29,NA
"15812","Tunisia & other accommodations",785,2017-06-30,NA
"15813","Tunisia & other accommodations",795,2017-07-05,NA
"15814","Tunisia & other accommodations",801,2017-07-07,NA
"15815","Tunisia & other accommodations",815,2017-07-12,NA
"15816","Tunisia & other accommodations",815,2017-07-13,NA
"15817","Tunisia & other accommodations",759,2017-06-12,NA
"15818","Tunisia & other accommodations",759,2017-06-13,NA
"15819","Tunisia & other accommodations",759,2017-06-14,NA
"15820","Tunisia & other accommodations",763,2017-06-15,NA
"15821","Tunisia & other accommodations",826,2017-07-19,NA
"15822","Tunisia & other accommodations",836,2017-07-21,NA
"15823","Tunisia & other accommodations",753,2017-07-15,NA
"15824","Tunisia & other accommodations",826,2017-07-17,NA
"15825","Tunisia & other accommodations",799,2017-07-06,NA
"15826","Tunisia & other accommodations",826,2017-07-18,NA
"15827","Tunisia & other accommodations",830,2017-07-20,NA
"15828","Turkey",15030,2017-04-10,"Asia"
"15829","Turkey",14993,2017-04-05,"Asia"
"15830","Turkey",15443,2017-05-24,"Asia"
"15831","Turkey",15033,2017-04-12,"Asia"
"15832","Turkey",15308,2017-05-13,"Asia"
"15833","Turkey",15127,2017-04-21,"Asia"
"15834","Turkey",15544,2017-05-30,"Asia"
"15835","Turkey",15153,2017-04-24,"Asia"
"15836","Turkey",15000,2017-03-30,"Asia"
"15837","Turkey",14849,2017-03-23,"Asia"
"15838","Turkey",14990,2017-04-04,"Asia"
"15839","Turkey",15024,2017-04-01,"Asia"
